Postcode,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,PetSmart,43.7165437,-79.4459263,Pet Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Orfus Road Shopping Outlets,43.719045296434736,-79.46084915034818,Clothing Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Viet House,43.71832569840717,-79.45737310259787,Vietnamese Restaurant
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Sugar & Spice,43.720714875348285,-79.45666046363836,Dessert Shop
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Ardene Shoes Outlet,43.718892366644944,-79.46134358371631,Accessories Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Shoeless Joe's,43.718407,-79.455649,Restaurant
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Grande Cheese,43.720145524565304,-79.4579511008545,Cheese Shop
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,KFC,43.7166879718327,-79.44751492703985,Fast Food Restaurant
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Holiday Inn Toronto-Yorkdale,43.725903,-79.459162,Hotel
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Subway,43.716309,-79.454798,Sandwich Place
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Tim Hortons,43.71715541275592,-79.45657432079315,Coffee Shop
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Party City,43.71941805471303,-79.459316806156,Miscellaneous Shop
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,TTC Platform Yorkdale,43.72508436920864,-79.44763384127717,Platform
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Yorkdale Subway Station,43.725292803673206,-79.44782181921485,Metro Station
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Discount Car and Truck Rentals,43.72224812299429,-79.45634419038716,Rental Car Location
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Staples,43.716930535423025,-79.45647239685053,Paper / Office Supplies Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Seoul House,43.71990210821056,-79.4578317328269,Korean Restaurant
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Factory Direct,43.719639949831425,-79.45726168185622,Flea Market
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Flemington Park,43.721210814285435,-79.44456338882446,Park
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Shoeless Joe's,43.71913726136114,-79.4568880936214,Pub
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,McDonald's,43.71703495298043,-79.44729867826538,Fast Food Restaurant
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Icon Shoes,43.72910135853552,-79.44725118988943,Shoe Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Fit4less,43.71668669658536,-79.44747299222054,Gym
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Dollarama,43.716656,-79.447257,Discount Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,HomeSense,43.716957,-79.44618,Furniture / Home Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Baycrest Park,43.72871876166545,-79.44501488823927,Playground
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Le Château,43.71926903,-79.460276,Clothing Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Dollarama,43.7164651456121,-79.44712892224754,Discount Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Orfus Road,43.719180444061294,-79.46036020806626,Clothing Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,TTC Gateway Yorkdale,43.72522592934833,-79.44778441146707,Convenience Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Kidnetix Indoor Playground,43.72639960230629,-79.46154135631815,Playground
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Sea Salt Fish & Chips,43.71539354799724,-79.44732261877569,Restaurant
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Lens Mills,43.71913704692334,-79.46196899954919,Arts & Crafts Store
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,The West Wing Bar 'n Grill,43.715228391342364,-79.44715228826301,Restaurant
M6A,"Lawrence Heights, Lawrence Manor",43.72312500000004,-79.45158914699994,Baycrest Arena,43.72914008234731,-79.44304777697641,Skating Rink
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Queen's Park,43.66394609897775,-79.39217952520835,Park
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Starbucks (MaRS),43.65945605353152,-79.39041123272168,Coffee Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Nando's Flame-Grilled Chicken,43.661617063338966,-79.38609536960354,Portuguese Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Vegetarian Haven,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Coffee Public,43.66076299149323,-79.38618409033066,Coffee Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Kekou Gelato House,43.65609938127313,-79.39271479734887,Ice Cream Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,YMCA,43.66275344493089,-79.3848492869005,Gym
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,T-Swirl Crepe,43.663452,-79.384125,Creperie
M7A,Queen's Park,43.66110229800006,-79.39103499999999,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
M7A,Queen's Park,43.66110229800006,-79.39103499999999,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,College Park Area,43.65975136823981,-79.38491112965691,Park
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Coffee Island,43.66427089680226,-79.38697157138014,Coffee Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Jimmy's Coffee,43.65582710322224,-79.39204216888555,Café
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Prenup Pub,43.658882366438164,-79.39482802742828,Gastropub
M7A,Queen's Park,43.66110229800006,-79.39103499999999,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
M7A,Queen's Park,43.66110229800006,-79.39103499999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
M7A,Queen's Park,43.66110229800006,-79.39103499999999,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Como En Casa,43.66516,-79.384796,Mexican Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
M7A,Queen's Park,43.66110229800006,-79.39103499999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Provo Food Bar,43.654293123974384,-79.39178769369552,Tapas Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Crimson Teas,43.65822973499829,-79.39811147616597,Tea Room
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,ROM Museum Store,43.66851433563614,-79.39487921364,Gift Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Riddle Room,43.665881092438454,-79.38493615023397,General Entertainment
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Tsujiri,43.65537430780922,-79.38535434742991,Tea Room
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
M7A,Queen's Park,43.66110229800006,-79.39103499999999,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Red Lobster,43.656328,-79.383621,Seafood Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Marshalls,43.659308,-79.3824621,Department Store
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Manpuku まんぷく,43.653612411792935,-79.39061276446213,Japanese Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Indigo,43.66906505288213,-79.38905744719285,Bookstore
M7A,Queen's Park,43.66110229800006,-79.39103499999999,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Booster Juice,43.658016,-79.3993,Smoothie Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Sin and Redemption,43.65466135819523,-79.39173728227614,Bar
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Tabriz Persian Cookhouse,43.66533,-79.387484,Persian Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Arctic Bites,43.65608524137075,-79.39291311374251,Ice Cream Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Aboveground Art Supplies,43.652645648070006,-79.3909251764317,Arts & Crafts Store
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Rolltation,43.65491791857301,-79.3874242454196,Japanese Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
M7A,Queen's Park,43.66110229800006,-79.39103499999999,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Isabel Bader Theatre,43.66732927030892,-79.39260350506324,College Theater
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,MUJI,43.656024,-79.383284,Miscellaneous Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,DAVIDsTEA,43.66492997804687,-79.38063036396566,Tea Room
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Karine's,43.653698928318526,-79.39074313568692,Breakfast Spot
M7A,Queen's Park,43.66110229800006,-79.39103499999999,DAVIDsTEA,43.65658619027106,-79.38116704725516,Tea Room
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Ontario College of Art and Design University (OCADU),43.65280251171013,-79.3910743699992,University
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Carmen's City Market,43.65764732156707,-79.40162631000557,Supermarket
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Bay Street Video,43.668889965052365,-79.38924749443069,Video Store
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Thai Country Kitchen,43.65615859831661,-79.39942261134613,Thai Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Grange Park,43.652487552998565,-79.39205307540142,Park
M7A,Queen's Park,43.66110229800006,-79.39103499999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
M7A,Queen's Park,43.66110229800006,-79.39103499999999,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
M9A,Islington Avenue,43.662242201000026,-79.52837877199994,Java Joe's Village Cafe,43.662460906352436,-79.53205381416235,Café
M9A,Islington Avenue,43.662242201000026,-79.52837877199994,TD Canada Trust,43.6626585,-79.53186,Bank
M9A,Islington Avenue,43.662242201000026,-79.52837877199994,Cobs Bread,43.664940367690775,-79.5204847956449,Bakery
M9A,Islington Avenue,43.662242201000026,-79.52837877199994,Shoppers Drug Mart,43.663067,-79.531753,Pharmacy
M9A,Islington Avenue,43.662242201000026,-79.52837877199994,Bulk Barn,43.66093887342527,-79.51777280977804,Supermarket
M9A,Islington Avenue,43.662242201000026,-79.52837877199994,LCBO,43.66129764810834,-79.51815020642661,Liquor Store
M9A,Islington Avenue,43.662242201000026,-79.52837877199994,Shoppers Drug Mart,43.661721,-79.518881,Pharmacy
M9A,Islington Avenue,43.662242201000026,-79.52837877199994,Thorncrest Plaza,43.66261966170492,-79.53214635053152,Shopping Mall
M9A,Islington Avenue,43.662242201000026,-79.52837877199994,Loblaws,43.661721,-79.518881,Grocery Store
